Trajectories
100
,,movedBox:segment11,,,movedBox:segment12,,,movedBox:segment22,,,movedBox:segment32,,,movedBox:segment52,,,movedBox:segment62,,,movedBox:segment72,,,movedBox:segment82,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
321,0,-47.7079,979.346,1396.81,-29.4184,808.683,1393.1,90.1766,818.332,1394.39,70.1526,997.882,1398.49,-68.0848,982.04,1234.8,-48.7859,810.755,1234.32,110.962,825.353,1233,91.9102,998.953,1236.56
322,0,-46.6408,972.021,1396.33,-28.4762,801.714,1392.8,91.081,811.049,1393.86,70.9827,990.398,1397.82,-67.1066,974.861,1234.48,-48.227,803.614,1234.04,111.659,818.335,1232.58,92.7165,991.847,1236.12
323,0,-45.841,964.928,1396.08,-27.6169,794.303,1392.28,92.0607,803.871,1393.31,71.9327,983.153,1397.27,-66.3126,967.652,1234.01,-47.2644,796.33,1233.55,112.386,810.826,1231.79,93.2307,983.837,1235.26
324,0,-44.8305,957.601,1395.6,-26.5748,787.079,1391.86,92.9921,796.601,1392.81,72.8637,976.153,1396.97,-65.4176,960.393,1233.68,-46.4963,789.065,1233.21,113.411,803.879,1231.48,94.099,976.624,1234.87
325,0,-43.8596,950.264,1395.14,-25.6473,779.719,1391.42,93.9259,789.275,1392.2,73.8331,968.724,1396.32,-64.7101,953.033,1233.27,-45.6361,781.649,1232.69,114.26,796.42,1230.82,95.1873,970.091,1234.55
326,0,-42.9729,942.936,1394.84,-24.5773,772.206,1390.89,95.0292,782.074,1391.87,74.7895,961.306,1395.84,-63.7738,945.646,1232.88,-44.6578,774.563,1232.35,115.219,789.102,1230.29,96.0709,962.603,1233.93
327,0,-41.8919,935.437,1394.37,-23.5818,765.061,1390.61,96.0101,774.591,1391.19,75.8847,954.014,1395.48,-62.9419,938.286,1232.49,-43.9031,766.993,1231.85,116.064,781.769,1229.74,96.6809,954.742,1233.4
328,0,-40.8846,928.026,1394,-22.4765,757.483,1390.12,97.1811,767.342,1390.78,76.8354,946.556,1394.95,-62.0327,930.813,1232.11,-42.6256,759.68,1231.47,117.168,774.446,1229.3,97.5466,947.151,1232.81
329,0,-39.8848,920.719,1393.74,-21.3839,750.257,1389.7,98.2121,759.782,1390.27,77.8129,939.204,1394.63,-61.0208,923.412,1231.77,-41.8125,752.036,1231,118.032,766.735,1228.53,98.887,940.773,1232.76
330,0,-38.8078,913.119,1393.24,-20.3646,742.61,1389.24,99.2075,752.395,1389.88,78.9014,931.734,1394.14,-59.9873,916.012,1231.38,-40.6413,744.636,1230.59,119.183,759.625,1228.35,99.8346,933.279,1232.24
331,0,-37.864,905.639,1392.82,-19.3197,735.041,1388.81,100.326,744.913,1389.42,79.8195,924.248,1393.78,-59.0747,908.649,1231.02,-39.6785,737.218,1230.21,120.152,752.097,1227.85,100.597,925.101,1231.76
332,0,-36.7355,898.252,1392.49,-18.3127,727.374,1388.21,101.348,737.34,1388.95,80.9426,916.843,1393.5,-57.9388,901.151,1230.63,-38.6375,729.744,1229.76,121.218,744.711,1227.46,101.704,917.524,1231.22
333,0,-35.6502,890.637,1392.08,-17.2505,719.95,1387.94,102.34,729.791,1388.62,82.1189,909.192,1393.07,-56.8724,893.584,1230.23,-37.5981,722.266,1229.31,122.234,737.052,1227.03,103.02,910.806,1231.1
334,0,-34.5386,883.256,1391.87,-16.2121,712.63,1387.63,103.385,722.26,1388.22,83.2284,901.611,1392.7,-55.6978,886.073,1229.88,-36.6441,714.824,1229.03,123.299,729.515,1226.63,104.223,903.177,1230.75
335,0,-33.4188,875.617,1391.4,-15.1186,704.972,1387.24,104.488,714.722,1387.94,84.2719,894.201,1392.48,-54.6316,878.578,1229.55,-35.4247,707.296,1228.62,124.411,721.971,1226.41,105.332,895.509,1230.34
336,0,-32.3042,867.957,1391.1,-14.012,697.527,1387.02,105.555,707.247,1387.71,85.4531,886.619,1392.19,-53.3936,871.042,1229.26,-34.312,699.783,1228.42,125.529,714.437,1226.14,106.477,888.332,1230.26
337,0,-31.2043,860.82,1391.06,-12.8992,690.053,1386.85,106.7,699.706,1387.58,86.514,879.177,1392.08,-52.2701,863.571,1229.06,-33.0588,692.357,1228.18,126.838,706.953,1226.06,107.423,879.763,1229.65
338,0,-30.0399,853.054,1390.72,-11.7201,682.562,1386.66,107.77,692.226,1387.53,87.4733,871.603,1391.9,-51.083,855.984,1228.76,-31.7835,684.723,1228.01,128.009,699.329,1226.01,108.582,872.524,1229.79
339,0,-29.0918,845.616,1390.44,-10.6976,675.068,1386.63,108.925,684.833,1387.63,88.6949,864.234,1391.79,-49.7179,848.434,1228.59,-30.5928,677.184,1227.92,129.316,691.854,1226.13,109.845,864.798,1229.56
340,0,-27.9782,838.309,1390.46,-9.68271,667.601,1386.61,109.933,677.299,1387.67,89.6832,856.745,1391.8,-48.5879,840.984,1228.42,-29.3199,669.728,1227.87,130.552,684.388,1226.25,111.129,857.227,1229.54
341,0,-26.9707,830.462,1389.99,-8.60389,660.113,1386.52,110.969,669.833,1387.75,90.7381,849.316,1391.74,-47.3137,833.382,1228.27,-28.2691,662.125,1227.8,131.693,676.627,1226.27,112.517,850.439,1229.75
342,0,-25.8776,823.232,1390.1,-7.56669,652.721,1386.62,111.984,662.438,1387.75,91.8639,841.843,1391.61,-46.2752,825.917,1228.2,-27.0473,654.632,1227.84,132.809,669.281,1226.29,113.615,842.623,1229.55
343,0,-24.7966,815.82,1390,-6.48637,645.211,1386.59,113.107,654.93,1387.67,92.8521,834.363,1391.54,-45.2381,818.246,1228.18,-26.1738,647.045,1227.83,133.763,661.592,1226.26,114.599,835.435,1229.62
344,0,-23.7608,808.272,1390,-5.43911,637.85,1386.62,114.125,647.457,1387.59,93.8974,826.859,1391.3,-44.3283,810.664,1228.12,-25.2602,639.616,1227.89,134.59,654.127,1226.1,115.516,827.681,1229.34
345,0,-22.6596,800.849,1389.92,-4.38627,630.349,1386.75,115.112,639.928,1387.5,95.0038,819.326,1391.12,-43.5442,803.086,1228.11,-24.5409,631.937,1227.93,135.504,646.576,1225.99,115.993,819.401,1228.96
346,0,-21.6498,793.137,1389.85,-3.43595,622.822,1386.84,116.218,632.403,1387.44,96.0433,811.911,1391.04,-42.6511,795.446,1228.2,-23.5003,624.466,1228.12,136.255,638.839,1225.88,116.913,811.703,1228.74
347,0,-20.5018,785.813,1390.2,-2.29503,615.214,1387.05,117.27,624.825,1387.51,97.2828,804.27,1391.02,-41.8479,787.852,1228.37,-22.7558,616.638,1228.33,137.226,631.239,1225.88,118.044,804.746,1228.89
348,0,-19.2911,778.245,1390.47,-1.20172,607.583,1387.36,118.385,617.232,1387.63,98.366,796.715,1391.18,-40.8223,780.347,1228.74,-21.797,609.33,1228.72,138.037,623.667,1226.06,119.064,797.159,1229.11
349,0,-18.2328,770.516,1390.86,-0.0289715,599.986,1387.7,119.521,609.756,1387.81,99.466,789.104,1391.45,-40.0146,772.792,1229.11,-20.8792,601.508,1229.01,139.046,615.942,1226.13,119.977,789.626,1229.35
350,0,-17.1115,762.974,1391.31,1.1177,592.398,1388.18,120.735,602.032,1388.11,100.603,781.502,1391.8,-39.1691,765.42,1229.7,-19.7353,593.938,1229.47,140.097,608.555,1226.64,120.959,781.913,1229.59
351,0,-16.1226,755.295,1391.71,2.29797,584.827,1388.57,121.854,594.657,1388.59,101.521,773.949,1392.19,-38.0117,757.258,1230.06,-18.7055,586.245,1229.9,141.131,600.92,1226.91,121.869,774.595,1230.07
352,0,-15.1517,747.761,1392.28,3.38941,577.169,1389.11,122.938,587.103,1389.08,102.453,766.399,1392.61,-37.1117,749.692,1230.57,-17.6394,578.701,1230.39,142.327,593.543,1227.44,122.502,766.293,1230.27
353,0,-14.2139,740.172,1392.72,4.47033,569.631,1389.7,124.05,579.579,1389.58,103.467,759.149,1393.21,-36.1348,742.093,1231.08,-16.6476,570.964,1231.09,143.298,585.883,1228.02,123.431,758.703,1230.65
354,0,-13.3345,732.727,1393.28,5.50839,562.159,1390.36,125.049,572.251,1390.3,104.366,751.544,1393.58,-35.4904,734.784,1231.67,-15.6791,563.359,1231.74,144.136,578.282,1228.54,124.278,751.245,1231.21
355,0,-12.3321,725.368,1393.79,6.34977,554.734,1391.12,125.949,564.789,1391.04,105.279,744.198,1394.02,-34.2597,726.7,1232.04,-14.9179,555.658,1232.51,145.108,570.695,1229.39,125.435,743.988,1231.77
356,0,-11.4383,717.903,1394.16,7.08072,547.509,1391.93,126.721,557.238,1391.82,106.333,736.65,1394.49,-33.5608,719.517,1232.69,-14.0794,547.975,1233.33,145.711,563.167,1230.18,126.405,736.276,1232.21
357,0,-10.3888,710.867,1394.75,7.69863,540.05,1392.75,127.295,549.645,1392.58,107.296,729.115,1394.93,-32.5107,711.799,1233.05,-13.5213,540.237,1234.11,146.472,554.962,1230.94,127.459,728.216,1232.58
358,0,-9.52646,703.28,1394.94,8.22609,532.72,1393.46,127.741,542.069,1393.44,108.31,721.559,1395.35,-31.5283,704.424,1233.51,-12.8304,532.732,1234.9,146.98,547.179,1231.84,128.491,720.402,1233.04
359,0,-8.60611,696.026,1395.39,8.56521,525.464,1394.31,128.167,534.377,1394.27,109.287,713.885,1395.77,-30.3669,696.571,1233.83,-12.3867,525.059,1235.68,147.667,538.77,1232.61,129.665,712.347,1233.51
360,0,-7.75211,688.836,1395.85,8.89902,517.98,1394.99,128.575,526.635,1395.16,110.095,706.251,1396.3,-29.5372,689.477,1234.16,-11.7558,517.477,1236.34,148.287,530.872,1233.5,130.712,704.545,1234.19
361,0,-7.08612,681.393,1396.29,9.17933,510.544,1395.53,128.883,518.849,1395.89,110.89,698.552,1396.86,-28.3439,681.38,1234.48,-11.2284,509.889,1236.93,148.738,522.907,1234.34,131.477,695.659,1234.54
362,0,-6.38037,673.731,1396.61,9.43289,502.994,1396.11,129.22,510.917,1396.56,111.617,690.643,1397.43,-27.3769,673.725,1234.83,-10.8266,502.167,1237.38,149.52,514.918,1235.03,132.402,687.791,1235.13
363,0,-5.72084,666.051,1397.11,9.82671,495.225,1396.53,129.562,502.982,1397.23,112.31,682.768,1398.04,-26.831,666.8,1235.42,-10.1379,494.672,1237.81,149.995,506.897,1235.65,133.331,679.971,1235.87
364,0,-5.04838,658.221,1397.55,10.2445,487.524,1397.02,129.919,495.138,1397.8,112.953,674.829,1398.74,-25.6353,658.463,1235.78,-9.44226,486.766,1238.17,150.691,499.014,1236.21,134.26,672.011,1236.47
365,0,-4.4473,650.42,1398.13,10.7208,479.499,1397.28,130.422,486.974,1398.36,113.567,666.85,1399.38,-25.1391,651.366,1236.36,-8.91836,479.295,1238.48,151.307,491.096,1236.75,135.272,664.699,1237.31
366,0,-3.89242,642.431,1398.63,11.2443,471.48,1397.55,130.867,478.882,1398.74,114.17,658.784,1400.12,-23.9356,643.046,1236.66,-8.09895,471.514,1238.78,152.07,483.21,1237.24,136.205,656.903,1238.06
367,0,-3.19096,634.477,1399.06,11.6866,463.591,1397.89,131.363,470.838,1399.2,114.814,650.677,1400.78,-23.0927,635.307,1237.14,-7.53577,463.728,1238.92,152.801,475.333,1237.75,137.068,649.069,1238.79
368,0,-2.59439,626.461,1399.56,12.168,455.469,1398.04,131.946,462.762,1399.67,115.458,642.555,1401.41,-22.4632,628.128,1237.62,-6.5289,455.969,1239.15,153.556,467.425,1238.14,137.958,641.226,1239.49
369,0,-1.84877,618.457,1399.94,12.6847,447.431,1398.27,132.491,454.595,1399.93,116.236,634.497,1401.95,-21.2831,619.808,1237.97,-5.93203,448.135,1239.27,154.342,459.415,1238.61,138.885,633.022,1239.95
370,0,-1.04189,610.477,1400.35,13.3372,439.561,1398.56,133.028,446.56,1400.31,117.05,626.258,1402.49,-20.6771,612.53,1238.42,-5.21648,440.232,1239.61,155.048,451.361,1238.89,139.933,625.245,1240.57
371,0,-0.161191,602.556,1400.68,13.9968,431.542,1398.74,133.687,438.331,1400.62,117.905,618.246,1402.91,-19.2881,604.189,1238.69,-4.5283,432.501,1239.79,155.848,443.274,1239.31,140.596,616.68,1240.95
372,0,0.715335,594.624,1401.11,14.5888,423.577,1398.98,134.323,430.087,1400.84,118.877,610.147,1403.34,-18.7309,596.866,1239.03,-3.89636,424.54,1239.99,156.501,435.157,1239.58,141.537,608.491,1241.22
373,0,1.56673,586.709,1401.27,15.2748,415.681,1399.18,134.967,422.241,1401.14,119.696,602.09,1403.6,-17.802,589.149,1239.34,-3.06728,416.833,1240.22,157.311,427.208,1239.85,142.5,600.607,1241.56
374,0,2.47573,578.834,1401.46,15.9696,407.66,1399.3,135.725,414.146,1401.3,120.584,594.046,1403.78,-16.6056,580.621,1239.37,-2.29911,408.889,1240.31,158.053,418.947,1240,143.389,592.408,1241.74
375,0,3.27871,570.738,1401.45,16.608,399.923,1399.54,136.379,406.155,1401.54,121.519,586.115,1403.98,-16.0207,573.508,1239.66,-1.98265,400.982,1240.56,158.805,411.083,1240.22,144.363,584.493,1241.87
376,0,4.15126,563.255,1401.56,17.2978,392.116,1399.63,137.036,398.101,1401.68,122.325,578.164,1403.97,-15.2058,565.606,1239.69,-0.962368,393.24,1240.63,159.492,402.939,1240.31,145.383,576.741,1242.01
377,0,5.05878,555.403,1401.58,17.8621,384.203,1399.74,137.625,390.032,1401.75,123.255,570.132,1404.05,-13.8825,557.129,1239.62,-0.395631,385.349,1240.82,160.036,395.395,1240.61,146.306,568.905,1242.04
378,0,5.93032,547.662,1401.56,18.4369,376.471,1399.8,138.243,382.193,1401.8,124.231,562.163,1403.95,-13.4386,549.991,1239.66,-0.192781,377.502,1240.82,160.722,387.072,1240.52,147.15,560.638,1241.94
379,0,6.75808,539.778,1401.53,19.0575,368.678,1399.73,138.813,374.191,1401.73,125.108,554.254,1403.8,-12.1793,541.52,1239.46,0.684008,369.764,1240.82,161.217,378.807,1240.44,148.05,552.699,1241.86
380,0,7.69811,532.084,1401.47,19.5787,360.885,1399.8,139.376,366.182,1401.66,126.03,546.28,1403.64,-11.6659,534.328,1239.42,1.19267,361.825,1240.76,161.744,371.087,1240.48,148.861,544.434,1241.64
381,0,8.55308,524.142,1401.27,20.1298,352.928,1399.65,140.06,358.117,1401.47,126.866,538.195,1403.5,-11.1234,526.537,1239.42,1.14962,353.858,1240.79,162.341,362.772,1240.21,149.427,535.996,1241.4
382,0,9.4054,516.351,1401.23,20.7918,345.104,1399.55,140.627,349.972,1401.23,127.736,529.99,1403.31,-10.0375,517.902,1239.22,1.63607,345.98,1240.63,162.847,354.542,1239.85,150.065,527.847,1241.06
383,0,10.1652,508.296,1401.13,21.4419,337.018,1399.39,141.235,341.706,1400.91,128.542,521.939,1403.05,-9.68491,510.601,1239.23,2.1479,338.174,1240.56,163.245,346.743,1239.69,150.764,519.775,1240.88
384,0,10.9158,500.254,1401.06,21.9667,328.932,1399.14,141.833,333.655,1400.58,129.299,513.915,1402.77,-9.22147,502.707,1239.22,2.55833,330.094,1240.25,163.756,338.198,1239.22,151.46,512.038,1240.65
385,0,11.5773,492.192,1400.96,22.5071,320.714,1398.89,142.339,325.372,1400.17,129.912,505.625,1402.54,-8.80198,494.524,1239.05,2.79136,322.04,1240.18,164.06,330.077,1238.78,151.91,504.057,1240.45
386,0,12.0871,484.004,1400.79,22.996,312.677,1398.73,142.76,317.156,1399.88,130.443,497.317,1402.36,-8.10572,485.868,1238.91,3.09382,313.966,1239.95,164.488,322.155,1238.45,152.343,495.824,1240.15
387,0,12.53,475.743,1400.73,23.42,304.499,1398.41,143.23,308.884,1399.44,130.944,489.026,1402.15,-7.81404,477.868,1238.87,3.75252,305.936,1239.62,164.746,314.237,1238.14,152.664,487.76,1240.01
388,0,12.9424,467.308,1400.64,23.7639,296.252,1398.07,143.552,300.577,1399.1,131.354,480.758,1401.97,-7.75682,470.421,1238.81,4.06227,297.907,1239.31,164.909,306.091,1237.8,152.733,478.997,1239.58
389,0,13.2614,459.018,1400.49,23.9479,287.776,1397.71,143.804,292.074,1398.78,131.689,472.412,1401.86,-7.52428,462.274,1238.69,4.23449,289.711,1238.97,165.085,297.652,1237.28,153.092,470.912,1239.54
390,0,13.5231,450.905,1400.45,24.0386,279.476,1397.37,143.869,283.684,1398.42,131.905,463.814,1401.75,-7.2003,454.192,1238.55,4.2173,281.517,1238.69,165.181,289.266,1236.92,153.416,462.976,1239.47
391,0,13.6547,442.368,1400.2,23.9911,270.851,1396.94,143.881,275.135,1398.05,132.089,455.326,1401.68,-6.6539,445.434,1238.41,4.29114,273.401,1238.18,165.307,281.072,1236.61,153.592,454.88,1239.49
392,0,13.6887,433.963,1400.1,23.8743,262.595,1396.6,143.762,266.579,1397.61,132.127,446.895,1401.61,-6.665,437.283,1238.23,4.24125,265.255,1237.78,165.16,273.194,1236.28,153.513,446.083,1239.26
393,0,13.606,425.52,1399.97,23.7948,254.108,1396.13,143.629,258.188,1397.25,131.991,438.354,1401.49,-6.68825,429.107,1238.09,4.13558,257.126,1237.37,165.13,264.599,1235.89,153.558,438.002,1239.3
394,0,13.4069,417.107,1399.84,23.6105,245.771,1395.81,143.418,249.785,1396.96,131.881,430.053,1401.43,-7.06155,421.709,1238.02,3.75171,248.944,1237.03,164.978,256.336,1235.61,153.566,430.137,1239.16
395,0,13.0972,408.783,1399.77,23.393,237.364,1395.39,143.181,241.523,1396.64,131.488,421.623,1401.39,-7.37424,413.526,1237.93,3.53938,240.778,1236.74,164.776,248.141,1235.28,153.304,422.176,1239.21
396,0,12.7291,400.342,1399.65,23.0386,228.92,1395.15,142.821,233.058,1396.32,131.161,413.225,1401.38,-7.73764,405.218,1237.82,3.26055,232.613,1236.36,164.48,240.082,1235.01,152.731,413.365,1239.01
397,0,12.3341,392.081,1399.6,22.5923,220.492,1394.85,142.472,224.827,1396.07,130.767,404.957,1401.28,-8.13804,397.031,1237.76,2.85849,224.376,1236.08,164.04,231.829,1234.72,152.552,405.783,1239.09
398,0,11.8625,383.665,1399.37,22.1381,212.32,1394.56,142.065,216.427,1395.69,130.276,396.573,1401.13,-8.65295,388.987,1237.64,2.38316,216.184,1235.83,163.594,223.647,1234.45,152.079,397.495,1238.89
399,0,11.3281,375.411,1399.32,21.6962,204.022,1394.4,141.615,208.13,1395.53,129.792,388.216,1400.96,-8.83959,380.137,1237.46,1.84532,207.912,1235.64,162.996,215.448,1234.14,151.348,388.906,1238.72
400,0,10.8836,367.178,1399.12,21.1242,196.125,1394.19,140.948,199.841,1395.28,129.252,380.063,1400.8,-9.65476,372.5,1237.37,1.44483,199.812,1235.44,162.466,207.297,1233.9,150.957,380.973,1238.52
401,0,10.2279,358.934,1398.93,20.4471,187.674,1393.99,140.286,191.67,1395.08,128.629,371.671,1400.56,-10.0485,363.602,1237.18,0.768822,191.514,1235.27,161.585,199.33,1233.89,150.296,372.769,1238.34
402,0,9.61934,350.699,1398.81,19.7739,179.459,1393.98,139.644,183.278,1394.95,128.1,363.552,1400.33,-10.8085,355.436,1236.93,-0.185326,183.27,1235.24,160.863,190.916,1233.7,149.445,363.938,1237.93
403,0,9.00081,342.398,1398.54,19.1954,171.304,1393.81,138.92,174.993,1394.81,127.321,355.402,1400.14,-11.7631,347.734,1236.8,-0.902899,174.981,1235.09,160.278,182.292,1233.44,148.856,356.148,1237.82
404,0,8.18282,334.349,1398.39,18.4345,163.187,1393.73,138.15,166.806,1394.7,126.645,346.905,1399.86,-12.3637,339.392,1236.62,-1.38803,166.785,1234.97,159.523,173.831,1233.38,148.201,347.676,1237.59
405,0,7.42703,325.887,1398.08,17.5297,154.714,1393.67,137.329,158.494,1394.69,125.881,338.889,1399.79,-13.1544,330.97,1236.41,-2.33845,158.333,1234.9,158.636,165.96,1233.47,147.317,338.932,1237.46
406,0,6.62621,317.735,1398.06,16.7375,146.444,1393.59,136.607,150.279,1394.64,125.016,330.512,1399.58,-13.9265,322.555,1236.18,-3.09364,149.926,1234.84,157.862,157.548,1233.44,146.662,330.952,1237.3
407,0,5.77618,309.361,1397.91,16.0258,137.999,1393.52,135.896,142.004,1394.61,124.181,322.274,1399.57,-14.7241,314.32,1236.16,-3.61454,141.421,1234.77,157.24,148.791,1233.31,145.704,322.37,1237.32
408,0,4.94796,300.967,1397.88,15.4092,129.625,1393.56,135.155,133.659,1394.57,123.3,313.999,1399.56,-15.713,305.948,1236.18,-4.77418,133.125,1234.79,156.288,141.081,1233.33,144.894,314.443,1237.16
409,0,3.99974,292.536,1398.05,14.7761,121.405,1393.56,134.558,125.531,1394.4,122.369,305.593,1399.39,-16.5762,296.805,1236.31,-5.43975,124.83,1234.81,155.575,132.339,1233.12,143.789,306.338,1237.2
410,0,2.98917,283.984,1398.08,14.2156,112.837,1393.61,133.983,117.334,1394.31,121.43,297.552,1399.44,-17.9812,288.965,1236.4,-5.95509,116.475,1234.79,154.6,124.706,1233.06,142.456,297.786,1236.94
411,0,2.04005,275.511,1398.1,13.4995,104.304,1393.61,133.386,109.299,1394.14,120.286,289.284,1399.23,-19.2715,280.428,1236.4,-7.14985,107.897,1234.91,153.754,116.316,1232.74,141.207,290.053,1236.9
412,0,0.895876,267.149,1398.08,12.8669,95.897,1393.63,132.625,101.122,1393.93,119.237,281.241,1399.03,-20.6049,271.892,1236.43,-8.01931,99.2728,1234.88,152.88,108.026,1232.59,139.764,281.571,1236.57
413,0,-0.197602,258.708,1397.92,12.0906,87.6549,1393.69,131.855,92.9179,1393.96,118.051,273.128,1398.88,-21.4942,262.801,1236.38,-8.87947,90.85,1234.92,151.859,99.7361,1232.53,138.684,273.646,1236.44
414,0,-1.17567,250.546,1397.88,11.2796,79.3157,1393.73,131.042,84.8319,1393.94,117.134,264.829,1398.7,-22.8832,254.775,1236.24,-9.66561,82.3417,1235.05,150.931,91.6674,1232.47,137.595,265.388,1236.31
415,0,-2.13498,242.126,1397.78,10.3548,71.2712,1393.88,130.133,76.6005,1394.12,116.191,256.71,1398.63,-23.8,246.42,1236.15,-10.4588,73.935,1235.21,150.164,83.1534,1232.63,136.599,256.47,1236.14
416,0,-2.9686,233.945,1397.77,9.53007,62.813,1394.05,129.314,68.3311,1394.42,115.307,248.492,1398.64,-24.466,237.975,1236.1,-11.2564,65.3977,1235.38,149.151,75.1659,1232.95,135.9,248.358,1236.21
417,0,-3.75771,225.71,1397.82,8.82742,54.3795,1394.37,128.604,60.118,1394.68,114.467,240.273,1398.77,-25.2633,229.45,1236.14,-12.0306,56.9036,1235.68,148.713,66.3862,1233.32,135.161,239.97,1236.36
418,0,-4.61626,217.386,1397.88,8.25658,46.345,1394.58,128.04,51.9535,1395.07,113.723,232.069,1398.94,-26.0239,220.89,1236.25,-12.1861,48.4157,1235.84,148.306,57.9557,1233.62,134.506,231.774,1236.55
419,0,-5.41767,209.036,1398.15,7.89507,37.9503,1395.04,127.573,43.8174,1395.52,112.846,223.955,1399.15,-26.368,211.82,1236.45,-12.3766,39.9472,1236.18,147.763,50.3788,1234.1,133.742,223.419,1236.72
420,0,-6.19445,200.583,1398.31,7.59697,29.6568,1395.34,127.276,35.8931,1395.86,111.937,215.924,1399.37,-27.0296,203.399,1236.64,-12.6567,31.399,1236.59,147.631,41.6198,1234.53,132.977,215.222,1236.95
421,0,-6.86812,192.293,1398.48,7.37252,21.3673,1395.66,126.954,27.9091,1396.22,111.223,207.95,1399.57,-28.0561,195.34,1236.78,-13.0302,22.9283,1236.97,147.372,33.497,1234.89,132.218,207.179,1237.19
422,0,-7.45865,184.098,1398.62,7.05692,13.0968,1396.15,126.663,19.9507,1396.7,110.635,199.874,1399.58,-28.8204,186.718,1236.9,-13.3255,14.3813,1237.34,147.162,25.254,1235.28,131.606,199.03,1237.32
423,0,-7.92515,175.881,1398.79,6.80086,4.91694,1396.67,126.407,11.8893,1397.08,110.094,191.877,1399.65,-29.368,178.209,1237.09,-13.7092,5.84187,1237.86,146.611,17.1695,1235.6,130.899,190.412,1237.28
424,0,-8.28909,167.949,1398.91,6.30951,-2.92238,1397.1,126.068,3.85876,1397.47,109.763,183.799,1399.7,-29.7473,169.84,1237.24,-14.2401,-2.46327,1238.41,146.131,8.6893,1235.97,130.519,182.164,1237.23
425,0,-8.43047,160.089,1399.04,6.01591,-10.9926,1397.8,125.693,-4.25734,1398.01,109.601,175.886,1399.61,-29.8016,161.06,1237.39,-14.6535,-10.8078,1239.08,145.652,0.095837,1236.43,130.137,173.791,1237.22
426,0,-8.57435,152.092,1399.24,5.67132,-18.8779,1398.42,125.322,-12.3314,1398.41,109.523,167.753,1399.64,-30.3842,153.28,1237.53,-15.2785,-19.1685,1239.69,145.125,-8.62698,1236.87,129.887,165.18,1237.17
427,0,-8.65593,144.211,1399.46,5.38334,-26.7345,1398.99,125.027,-20.429,1398.93,109.494,159.696,1399.7,-30.5911,144.933,1237.77,-15.8062,-27.5919,1240.43,144.307,-16.4066,1237.38,129.518,156.484,1237.2
428,0,-8.72968,136.262,1399.61,5.01199,-34.8605,1399.7,124.682,-28.6547,1399.45,109.4,151.636,1399.68,-30.5634,136.106,1238.02,-16.324,-35.9338,1241.07,144.127,-25.535,1237.91,129.288,147.87,1237.2
429,0,-8.85604,128.2,1399.91,4.75049,-42.8277,1400.29,124.324,-36.7212,1399.99,109.394,143.39,1399.9,-31.0585,128.255,1238.24,-16.5852,-44.2007,1241.64,143.856,-34.2278,1238.41,129.289,139.503,1237.4
430,0,-9.00143,120.028,1400.12,4.35364,-50.9802,1400.77,124.055,-44.9295,1400.46,109.222,135.12,1400.14,-31.2522,119.857,1238.45,-16.8999,-52.5305,1242.18,143.48,-42.6978,1238.9,129.152,130.858,1237.66
431,0,-9.18929,111.954,1400.32,4.00456,-59.2634,1401.22,123.717,-53.3598,1400.9,109.138,126.855,1400.36,-31.2029,111.575,1238.69,-17.228,-60.8917,1242.58,143.166,-51.1447,1239.31,129.058,122.424,1237.95
432,0,-9.32334,103.583,1400.59,3.58351,-67.4826,1401.41,123.267,-61.7915,1401.27,108.899,118.396,1400.75,-30.9003,103.772,1238.88,-17.4612,-69.2523,1242.75,143.006,-59.7023,1239.76,129.027,113.997,1238.29
433,0,-9.41552,95.2685,1400.79,3.20369,-75.9207,1401.55,122.935,-70.2675,1401.48,108.739,109.844,1401.09,-31.0913,95.143,1239.04,-17.6255,-77.5916,1242.87,142.911,-68.284,1240.06,129.099,105.625,1238.67
434,0,-9.61074,86.863,1400.91,2.86723,-84.3907,1401.47,122.64,-78.9579,1401.74,108.603,101.3,1401.48,-31.0662,87.0452,1239.11,-17.7458,-85.8095,1242.81,142.753,-76.7945,1240.25,129.212,97.2263,1239.15
435,0,-9.6468,78.1246,1401.2,2.65336,-93.053,1401.44,122.443,-87.6492,1401.75,108.577,92.5732,1401.84,-30.9009,78.7535,1239.47,-17.7484,-94.1128,1242.74,142.796,-85.0842,1240.35,129.431,88.7391,1239.57
436,0,-9.50172,69.4404,1401.47,2.65708,-101.685,1401.33,122.46,-96.5358,1401.79,108.704,83.8209,1402.31,-30.7509,70.4167,1239.74,-17.5711,-102.384,1242.6,142.744,-92.9809,1240.43,129.555,80.4074,1239.98
437,0,-9.2698,60.8948,1401.73,2.85535,-110.477,1401.22,122.594,-105.265,1401.7,108.92,75.0084,1402.66,-30.4787,62.137,1239.99,-17.437,-110.662,1242.51,143.089,-101.912,1240.3,129.838,71.9437,1240.29
438,0,-8.9367,51.973,1402.16,3.21594,-119.214,1401.24,122.957,-114.017,1401.55,109.346,66.3022,1402.91,-30.2142,53.9258,1240.26,-17.2732,-119.148,1242.55,143.341,-110.273,1240.13,130.153,63.5384,1240.55
