Trajectories
100
,,box:segment11,,,box:segment12,,,box:segment13,,,box:segment14,,,box:segment23,,,box:segment24,,,box:segment33,,,box:segment43,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
548,0,111.2,-68.5997,199.773,-70.0288,-69.503,198.922,-66.307,50.3725,199.719,105.327,50.4917,200.801,-65.0905,71.0317,39.3138,108.541,71.5514,36.7425,-67.6781,-87.54,36.1953,106.4,-85.62,35.7177
549,0,111.183,-68.5801,199.773,-70.0063,-69.5032,198.934,-66.2927,50.3674,199.722,105.325,50.5036,200.791,-65.0719,71.0474,39.2998,108.538,71.5432,36.7825,-67.6912,-87.5349,36.2026,106.425,-85.6556,35.7418
550,0,111.213,-68.5916,199.764,-70.0132,-69.5142,198.922,-66.2755,50.3647,199.74,105.342,50.5073,200.798,-65.0792,71.0557,39.3209,108.551,71.5236,36.745,-67.685,-87.5365,36.1811,106.418,-85.6298,35.7209
551,0,111.198,-68.584,199.763,-70.0209,-69.5111,198.933,-66.277,50.3546,199.746,105.336,50.5061,200.794,-65.073,71.0211,39.2751,108.525,71.5123,36.7667,-67.6851,-87.5363,36.1711,106.413,-85.6242,35.7152
552,0,111.205,-68.6008,199.776,-70.0106,-69.5056,198.901,-66.2787,50.352,199.723,105.33,50.5045,200.79,-65.0738,71.0319,39.2958,108.536,71.5184,36.7535,-67.6767,-87.5387,36.1927,106.393,-85.648,35.7809
553,0,111.201,-68.6061,199.777,-70.0202,-69.5077,198.912,-66.2934,50.3632,199.719,105.32,50.4914,200.806,-65.0728,71.048,39.3119,108.54,71.5462,36.7987,-67.6915,-87.5531,36.1856,106.402,-85.6332,35.7507
554,0,111.208,-68.5811,199.783,-70.0239,-69.5148,198.905,-66.2854,50.3604,199.717,105.339,50.5193,200.784,-65.0754,71.0392,39.2943,108.527,71.5407,36.8022,-67.6967,-87.4944,36.145,106.406,-85.6123,35.7099
555,0,111.188,-68.5949,199.792,-70.0025,-69.4964,198.929,-66.29,50.3567,199.723,105.322,50.4945,200.784,-65.08,71.0124,39.2887,108.542,71.534,36.7457,-67.6801,-87.5554,36.1972,106.418,-85.6384,35.7538
556,0,111.195,-68.59,199.776,-70.0096,-69.4776,198.913,-66.2822,50.3729,199.734,105.312,50.4929,200.805,-65.0814,71.0407,39.3151,108.524,71.5369,36.7825,-67.6816,-87.5715,36.2082,106.408,-85.6602,35.7588
557,0,111.21,-68.5889,199.774,-70.0194,-69.4889,198.916,-66.2882,50.3587,199.72,105.32,50.5101,200.798,-65.0756,71.0333,39.3063,108.522,71.5365,36.7693,-67.6878,-87.5283,36.1622,106.404,-85.6578,35.7473
558,0,111.203,-68.5988,199.785,-70.0275,-69.4991,198.916,-66.2898,50.3801,199.732,105.335,50.5105,200.806,-65.0698,70.9969,39.2515,108.524,71.5221,36.7662,-67.6961,-87.5129,36.1884,106.425,-85.6046,35.6928
559,0,111.201,-68.6046,199.774,-70.0038,-69.5184,198.922,-66.2791,50.3539,199.737,105.313,50.5039,200.818,-65.0718,71.044,39.2894,108.542,71.5944,36.8203,-67.6847,-87.507,36.1534,106.42,-85.6085,35.7233
560,0,111.201,-68.6065,199.771,-70.0165,-69.4826,198.935,-66.276,50.3757,199.708,105.324,50.4831,200.793,-65.0697,71.0588,39.3315,108.536,71.5473,36.7736,-67.6832,-87.5208,36.1755,106.428,-85.6362,35.7351
561,0,111.19,-68.6052,199.782,-70.0048,-69.5082,198.904,-66.2848,50.3691,199.734,105.312,50.4946,200.806,-65.0778,71.0352,39.3026,108.518,71.5803,36.8108,-67.6937,-87.54,36.2047,106.382,-85.6405,35.7527
562,0,111.196,-68.6017,199.759,-70.0097,-69.5123,198.916,-66.2784,50.3548,199.722,105.331,50.5,200.804,-65.079,71.0215,39.2727,108.528,71.5037,36.7252,-67.6846,-87.5456,36.2133,106.393,-85.6739,35.7859
563,0,111.197,-68.5691,199.764,-70.0172,-69.503,198.914,-66.2929,50.3703,199.71,105.324,50.4995,200.8,-65.077,71.0463,39.3065,108.519,71.5334,36.7751,-67.6736,-87.5453,36.1835,106.41,-85.6577,35.7538
564,0,111.189,-68.6112,199.771,-70.02,-69.4884,198.928,-66.284,50.3811,199.717,105.314,50.5009,200.806,-65.0648,71.0431,39.2789,108.526,71.5145,36.7534,-67.6935,-87.5483,36.1741,106.43,-85.6297,35.7347
565,0,111.196,-68.5861,199.771,-70.0174,-69.4934,198.926,-66.2968,50.3552,199.724,105.332,50.5164,200.79,-65.07,71.0051,39.264,108.531,71.5398,36.7857,-67.6926,-87.5607,36.2181,106.43,-85.6338,35.7231
566,0,111.191,-68.5967,199.777,-70.0153,-69.4956,198.926,-66.2963,50.3874,199.74,105.317,50.4775,200.794,-65.0759,71.0346,39.3054,108.539,71.5647,36.8183,-67.6933,-87.5526,36.1955,106.393,-85.6339,35.7451
567,0,111.199,-68.5795,199.771,-70.0191,-69.5154,198.926,-66.2806,50.3828,199.728,105.315,50.4929,200.792,-65.0747,71.065,39.3237,108.541,71.5375,36.7881,-67.6852,-87.5208,36.1916,106.42,-85.6423,35.7244
568,0,111.193,-68.5844,199.769,-70.0088,-69.4729,198.888,-66.2879,50.3613,199.713,105.328,50.5227,200.789,-65.1036,71.0282,39.3044,108.531,71.5735,36.7939,-67.6856,-87.5553,36.2013,106.413,-85.6527,35.7516
569,0,111.204,-68.5946,199.767,-70.012,-69.5153,198.917,-66.3096,50.3604,199.716,105.314,50.4801,200.792,-65.0723,71.0573,39.3083,108.539,71.5332,36.7702,-67.6843,-87.5271,36.1938,106.412,-85.6332,35.7322
570,0,111.193,-68.5848,199.767,-70.0076,-69.4907,198.909,-66.2762,50.3724,199.706,105.328,50.4981,200.782,-65.0915,71.0119,39.2783,108.534,71.4628,36.7047,-67.6821,-87.5199,36.17,106.401,-85.6376,35.7528
571,0,111.2,-68.6013,199.776,-70.0088,-69.5154,198.926,-66.2872,50.3726,199.705,105.317,50.5089,200.786,-65.0516,71.0239,39.2853,108.536,71.5448,36.7557,-67.6766,-87.5125,36.1691,106.422,-85.6367,35.7287
572,0,111.2,-68.5938,199.758,-70.0139,-69.4896,198.918,-66.3015,50.3626,199.735,105.317,50.5042,200.788,-65.0847,70.9824,39.2288,108.524,71.5139,36.7562,-67.6838,-87.5325,36.1851,106.4,-85.6822,35.8
573,0,111.197,-68.5879,199.758,-70.0367,-69.4896,198.895,-66.2961,50.3795,199.712,105.327,50.5085,200.787,-65.1066,71.0386,39.2799,108.502,71.5559,36.7717,-67.6956,-87.5619,36.2083,106.393,-85.6226,35.7098
574,0,111.193,-68.6074,199.765,-70.0092,-69.5088,198.913,-66.2955,50.3668,199.713,105.307,50.5079,200.793,-65.0632,71.0139,39.2606,108.531,71.568,36.781,-67.6974,-87.5198,36.1998,106.398,-85.6741,35.7586
575,0,111.185,-68.6061,199.755,-70.0143,-69.494,198.899,-66.2836,50.3873,199.726,105.33,50.5002,200.781,-65.101,71.0014,39.2612,108.512,71.5554,36.7681,-67.6934,-87.4908,36.1626,106.415,-85.6584,35.765
576,0,111.198,-68.5916,199.781,-70.0121,-69.5088,198.909,-66.2793,50.3715,199.722,105.322,50.4671,200.806,-65.0719,71.0426,39.2949,108.516,71.5359,36.7596,-67.6889,-87.5453,36.2391,106.418,-85.6386,35.7461
577,0,111.207,-68.5891,199.779,-70.0281,-69.5175,198.923,-66.2965,50.3743,199.716,105.322,50.5061,200.789,-65.0799,71.0672,39.3091,108.531,71.5695,36.7704,-67.6947,-87.5421,36.1962,106.426,-85.6765,35.775
578,0,111.188,-68.6026,199.762,-70.0031,-69.4921,198.907,-66.298,50.3897,199.716,105.309,50.5027,200.812,-65.0745,71.0067,39.2743,108.518,71.5279,36.748,-67.6818,-87.549,36.1977,106.405,-85.6563,35.765
579,0,111.196,-68.5908,199.77,-70.0165,-69.5125,198.927,-66.2887,50.3727,199.707,105.326,50.5084,200.793,-65.0774,71.035,39.2908,108.525,71.5063,36.76,-67.669,-87.5646,36.1995,106.382,-85.6374,35.7282
580,0,111.195,-68.5899,199.774,-70.0193,-69.5095,198.906,-66.2818,50.3668,199.722,105.338,50.4992,200.801,-65.0913,71.0567,39.3001,108.526,71.5562,36.7775,-67.6959,-87.499,36.1447,106.429,-85.6992,35.7842
581,0,111.195,-68.6029,199.768,-70.0229,-69.5056,198.908,-66.2845,50.3617,199.725,105.328,50.4933,200.792,-65.0616,71.0057,39.2378,108.536,71.5487,36.772,-67.6917,-87.4889,36.1671,106.419,-85.5956,35.7146
582,0,111.197,-68.6037,199.759,-70.0254,-69.4814,198.921,-66.2903,50.3732,199.721,105.327,50.5259,200.788,-65.0745,71.0377,39.2961,108.531,71.5107,36.7351,-67.6793,-87.5435,36.24,106.408,-85.6605,35.7397
583,0,111.183,-68.6031,199.783,-70.0094,-69.5034,198.913,-66.301,50.3704,199.724,105.318,50.5054,200.799,-65.0823,71.075,39.3193,108.521,71.5777,36.7838,-67.6972,-87.5001,36.1709,106.394,-85.6186,35.725
584,0,111.197,-68.5996,199.774,-70.0176,-69.4967,198.921,-66.3009,50.3649,199.726,105.321,50.5035,200.782,-65.0729,71.0492,39.2979,108.524,71.6001,36.8226,-67.6718,-87.5462,36.204,106.405,-85.6274,35.716
585,0,111.201,-68.5874,199.743,-70.0103,-69.4901,198.913,-66.287,50.3742,199.721,105.321,50.4912,200.789,-65.0892,71.0413,39.2973,108.517,71.4966,36.736,-67.6819,-87.542,36.1983,106.397,-85.6049,35.6976
586,0,111.179,-68.5891,199.764,-70.0095,-69.4939,198.932,-66.2821,50.3584,199.71,105.33,50.5133,200.803,-65.0817,71.0477,39.3026,108.529,71.5054,36.7145,-67.6843,-87.5287,36.1869,106.412,-85.7116,35.7998
587,0,111.198,-68.5992,199.768,-70.0186,-69.5046,198.916,-66.282,50.3657,199.714,105.315,50.497,200.762,-65.0753,71.0458,39.3128,108.52,71.5118,36.7327,-67.681,-87.5322,36.1779,106.397,-85.6794,35.7842
588,0,111.189,-68.5928,199.767,-70.0165,-69.5141,198.932,-66.2948,50.3668,199.71,105.327,50.5113,200.788,-65.0744,71.0562,39.3262,108.527,71.5073,36.713,-67.6847,-87.5417,36.2067,106.417,-85.6747,35.7512
589,0,111.193,-68.5809,199.782,-70.0148,-69.507,198.952,-66.2747,50.3584,199.723,105.321,50.4999,200.786,-65.0559,71.0761,39.3347,108.531,71.5186,36.7316,-67.6806,-87.5365,36.211,106.425,-85.6483,35.7403
590,0,111.199,-68.5998,199.76,-70.0271,-69.4874,198.901,-66.2865,50.3634,199.703,105.324,50.5126,200.795,-65.0633,71.0039,39.2532,108.522,71.543,36.7547,-67.7055,-87.5484,36.1966,106.425,-85.6251,35.7217
591,0,111.19,-68.588,199.745,-70.0051,-69.4993,198.916,-66.2881,50.3902,199.722,105.336,50.5245,200.783,-65.0853,71.0385,39.3103,108.521,71.4948,36.7258,-67.6863,-87.5208,36.1909,106.412,-85.6519,35.7625
592,0,111.189,-68.5931,199.759,-70.0197,-69.4873,198.918,-66.2804,50.3575,199.719,105.326,50.5266,200.784,-65.077,71.0174,39.2987,108.523,71.53,36.7634,-67.7009,-87.5072,36.1598,106.396,-85.6627,35.7343
593,0,111.199,-68.5773,199.764,-70.0276,-69.5185,198.928,-66.2977,50.3769,199.712,105.327,50.5138,200.808,-65.0595,71.0225,39.2665,108.53,71.5307,36.766,-67.6953,-87.5262,36.1773,106.402,-85.6645,35.7563
594,0,111.192,-68.5741,199.778,-70.0192,-69.4869,198.906,-66.2972,50.3859,199.719,105.335,50.5262,200.791,-65.0687,71.0556,39.3128,108.524,71.5655,36.7829,-67.6866,-87.4828,36.1594,106.406,-85.6318,35.7706

